"","Site","Lat","Long"
"473","21VASWCB-1BQAL005.29",38.4044,-78.7164
"474","21VASWCB-2-BDM004.12",37.4806,-76.9064
"475","21VASWCB-1ACAM002.92",38.8045,-77.1064
"476","21VASWCB-8-GDY003.00",38.2002,-77.6861
"477","21VASWCB-4AHTA000.77",36.9239,-78.7619
"478","21VASWCB-1AXLF000.13",38.4648,-77.3253
"479","21VASWCB-1BLNG000.24",39.025,-78.025
"480","21VASWCB-2-APP090.12",37.4275,-78.1974
"481","21VASWCB-8-MTN000.96",38.1608,-78.1017
"482","21VASWCB-1BWLO000.71",38.9794,-78.1504
"483","21VASWCB-5ANTW155.06",37.1158,-78.2353
"484","21VASWCB-1BNTH007.69",38.3064,-78.8931
"485","21VASWCB-4AENT001.64",37.1458,-78.895
"486","21VASWCB-5ASAP001.46",36.9428,-77.4528
"487","21VASWCB-4AROA129.55",37.105,-79.2956
"488","21VASWCB-2-JMS176.63",37.7097,-78.3022
"489","21VASWCB-4AMCR004.60",37.2728,-79.4683
"490","21VASWCB-1AISC001.77",39.3058,-78.2528
"491","21VASWCB-9-RSF000.08",36.9294,-81.1328
"492","21VASWCB-1BMDL001.83",38.2619,-78.8622
"493","21VASWCB-2-SMR001.52",37.9242,-79.1378
"494","21VASWCB-9-EKC017.51",36.7208,-81.2108
"495","21VASWCB-6AJBF010.88",37.2067,-81.5606
"496","21VASWCB-6CRRB000.06",36.8872,-81.7708
"497","21VASWCB-2-DNP001.98",37.8033,-80.0217
"498","21VASWCB-5ALDB000.03",37.0178,-78.3581
"499","21VASWCB-9-LLL000.05",37.0042,-80.3786
"500","21VASWCB-2-TYE008.77",37.6342,-78.9028
"501","21VASWCB-3-THU004.69",38.7661,-77.9768
"502","21VASWCB-1BLIN001.60",38.5597,-78.5344
"503","21VASWCB-1BNFS093.53",38.6372,-78.8525
"504","21VASWCB-2-TKO004.69",37.5978,-77.6269
"505","21VASWCB-6ADRK035.86",37.1917,-81.6269
"506","21VASWCB-1AFOU001.92",38.8436,-77.0775
"507","21VASWCB-2-APP068.93",37.4844,-77.9653
"508","21VASWCB-6CNFH081.69",36.8797,-81.7858
"509","21VASWCB-4ALNE006.56",36.7311,-78.5386
"510","21VASWCB-6CLAE000.62",36.9269,-81.6733
"511","21VASWCB-1AJEE000.23",38.9988,-77.8593
"512","21VASWCB-5ASTN008.78",36.5567,-76.8611
"513","21VASWCB-2-BYR003.35",37.7447,-78.1089
"514","21VASWCB-6BVAL002.86",36.7369,-82.4833
"515","21VASWCB-8-WLR000.31",38.0078,-78.1478
"516","21VASWCB-2-GOD000.77",37.4939,-77.4339
"517","21VASWCB-1ALOG003.30",37.9686,-76.5419
"518","21VASWCB-3-BON001.65",37.7436,-76.4372
"519","21VASWCB-9-CNL000.01",37.1403,-80.5681
"520","21VASWCB-9-NBS000.70",37.1867,-80.9572
"521","21VASWCB-9-RHC000.08",37.3833,-80.8233
"522","21VASWCB-3-LGG004.54",37.6847,-76.6443
"523","21VASWCB-9-LRI023.48",36.8025,-80.7483
"524","21VASWCB-2-OTS000.45",37.9469,-79.2861
"525","21VASWCB-9-ECM001.01",36.7169,-81.2707
"526","21VASWCB-2-XSN000.08",38.04,-78.4777
"527","21VASWCB-6AOPF001.31",37.0561,-82.3594
"528","21VASWCB-6AKOX006.52",37.4836,-82.0517
"529","21VASWCB-5ABLW009.14",36.6258,-76.8942
"530","21VASWCB-2-BAG002.25",37.8531,-78.2394
"531","21VASWCB-2-SQT001.54",37.4214,-77.8367
"532","21VASWCB-4ABAN008.30",36.7671,-78.881
"533","21VASWCB-4AGCR000.01",37.0542,-80.085
"534","21VASWCB-2-SPA001.46",37.2328,-78.5203
"535","21VASWCB-2-BCC004.71",38.0699,-79.8976
"536","21VASWCB-1BCPL000.95",39.0858,-77.9872
"537","21VASWCB-6BSTO004.56",36.7184,-82.7504
"538","21VASWCB-9-NEW066.90",37.1983,-80.5653
"539","21VASWCB-1AUMC009.61",38.3244,-77.0944
"540","21VASWCB-1BSTH041.68",38.0264,-79.0678
"541","21VASWCB-1BGER000.87",38.7615,-78.9543
"542","21VASWCB-1ACER016.46",38.6367,-77.6261
"543","21VASWCB-2-TNR000.25",37.5989,-78.9958
"544","21VASWCB-1BBLK000.38",38.3775,-78.9303
"545","21VASWCB-9-PLM000.60",37.1317,-80.5194
"546","21VASWCB-3-GRT001.70",38.6428,-77.8597
"547","21VASWCB-5ASGC007.19",36.8089,-77.3211
"548","21VASWCB-4AGLA000.20",37.28,-79.9075
"549","21VASWCB-6BCLN271.50",36.9433,-82.1551
"550","21VASWCB-4ALCK000.38",37.2778,-79.9236
"551","21VASWCB-9-LRV012.98",37.0191,-80.533
"552","21VASWCB-2-CAT023.83",37.4667,-80.0056
"553","21VASWCB-2-RVN033.65",38.0046,-78.3992
"554","21VASWCB-8-SAR068.57",37.932,-77.9621
"555","21VASWCB-4AHYC002.70",36.6676,-78.7554
"556","21VASWCB-6ACNR021.72",37.0633,-82.49
"557","21VASWCB-5ACPP003.20",37.0547,-76.9211
"558","21VASWCB-2-WRD005.40",37.2163,-77.0812
"559","21VASWCB-5AXHR000.32",36.8125,-78.3111
"560","21VASWCB-1BSSF031.38",38.7889,-78.4006
"561","21VASWCB-5AWIL002.42",36.7875,-77.7742
"562","21VASWCB-1AGOO011.23",39.0179,-77.5761
"563","21VASWCB-6CHUN001.34",36.8347,-81.5344
"564","21VASWCB-5ACNY001.08",36.5783,-77.4675
"565","21VASWCB-1ASYL000.02",39.3116,-78.1083
"566","21VASWCB-4ASOT000.99",36.8556,-80.1623
"567","21VASWCB-4AMEY016.00",37.2503,-79.0886
"568","21VASWCB-5ANTW115.32",36.9835,-77.8
"569","21VASWCB-8-NAR005.42",37.85,-77.4281
"570","21VASWCB-2-MRY020.82",37.7925,-79.4294
"571","21VASWCB-4AALN016.38",36.7067,-78.3692
"572","21VASWCB-1BMDD005.81",38.4867,-78.9606
"573","21VASWCB-6AHRC000.05",37.1011,-82.1367
"574","21VASWCB-5BNTW008.97",36.5706,-76.1519
"575","21VASWCB-1AOPE036.13",39.1478,-78.0906
"576","21VASWCB-2-DPC000.59",37.3044,-77.8181
"577","21VASWCB-9-LRV009.11",37.0375,-80.5569
"578","21VASWCB-4AGIL008.30",37.1011,-79.7333
"579","21VASWCB-1BNKD000.80",38.3083,-78.9253
"580","21VASWCB-1AGOO002.38",39.0856,-77.5114
"581","21VASWCB-5ASCK006.96",36.8589,-76.9217
"582","21VASWCB-9-BCK009.47",37.1669,-80.7025
"583","21VASWCB-4APGG011.14",36.9326,-79.5383
"584","21VASWCB-4ALRO003.34",37.0247,-78.6144
"585","21VASWCB-8-SAR001.11",37.8,-77.4244
"586","21VASWCB-5ABLW012.96",36.6681,-76.9136
"587","21VASWCB-2-DDY000.75",38.1772,-79.3764
"588","21VASWCB-9-WLK060.32",37.0931,-81.0983
"589","21VASWCB-8-HUD001.80",38.026,-78.1535
"590","21VASWCB-2-STW001.72",37.4592,-78.9583
"591","21VASWCB-2-MUY001.23",37.6469,-78.0844
"592","21VASWCB-1APIM001.89",38.9373,-77.1411
"593","21VASWCB-2-BKM002.01",38.1542,-78.5392
"594","21VASWCB-2-JMS112.33",37.5286,-77.4686
"595","21VASWCB-2-VNS003.75",37.3522,-78.5992
"596","21VASWCB-2-APP152.57",37.3672,-78.7486
"597","21VASWCB-5ARKN006.40",36.9586,-76.7733
"598","21VASWCB-8-DOC000.69",37.9538,-77.2331
"599","21VASWCB-1BNFS037.89",38.9029,-78.4811
"600","21VASWCB-2-POL008.53",37.6003,-79.2639
"601","21VASWCB-5AWAC000.03",36.6709,-76.9113
"602","21VASWCB-1ACRF001.18",39.0919,-77.6825
"603","21VASWCB-9-LVR002.65",36.5906,-81.0408
"604","21VASWCB-1BSTH007.80",38.2186,-78.8375
"605","21VASWCB-1BSSF092.69",38.3528,-78.6997
"606","21VASWCB-8-PCT006.34",37.9678,-77.4285
"607","21VASWCB-6ALEV131.52",37.3483,-82.2056
"608","21VASWCB-2-MNR000.39",38.1411,-78.5556
"609","21VASWCB-2-JMS111.17",37.5344,-77.4478
"610","21VASWCB-5AFON025.64",36.6365,-77.5854
"611","21VASWCB-1BQAL004.30",38.4051,-78.6997
"612","21VASWCB-5BNLR013.61",36.7178,-76.1003
"613","21VASWCB-5AMHN023.40",36.5272,-77.1506
"614","21VASWCB-2-APP050.23",37.3548,-77.8518
"615","21VASWCB-6CTOW000.58",36.6925,-81.975
"616","21VASWCB-3-CAT015.44",38.0814,-76.8464
"617","21VASWCB-5ASEC001.11",37.1382,-77.2277
"618","21VASWCB-2-RHC000.58",37.2173,-77.4442
"619","21VASWCB-8-NIR009.61",38.2175,-77.57
"620","21VASWCB-1BSSF078.20",38.4825,-78.6278
"621","21VASWCB-4ABST017.09",36.8108,-78.5772
"622","21VASWCB-4AMAY018.17",36.534,-79.9914
"623","21VASWCB-5ATRE016.02",36.7214,-77.3094
"624","21VASWCB-1BMDL036.08",38.2436,-79.0356
"625","21VASWCB-4ALRV009.74",37.1914,-78.8778
"626","21VASWCB-3-RAP077.28",38.3706,-78.365
"627","21VASWCB-2-POT000.12",37.7517,-79.9969
"628","21VASWCB-4AFCA001.40",37.2117,-79.2644
"629","21VASWCB-2-WER001.93",37.3586,-77.1658
"630","21VASWCB-8-OWN000.48",37.7771,-77.8453
"631","21VASWCB-2-DCR003.00",37.6042,-77.9997
"632","21VASWCB-1ALIV012.12",38.9509,-77.7191
"633","21VASWCB-3-GRA002.01",38.317,-78.1282
"634","21VASWCB-4AXOH000.06",37.3653,-79.7426
"635","21VASWCB-4ABPC003.14",36.5939,-78.5794
"636","21VASWCB-4ATKR015.88",37.4183,-79.9344
"637","21VASWCB-2-APP085.85",37.4522,-78.1494
"638","21VASWCB-3-HAL001.44",38.2911,-77.4703
"639","21VASWCB-5ASRE005.89",36.9431,-77.0478
"640","21VASWCB-1BPGE000.09",39.0781,-78.0447
"641","21VASWCB-1BSTH019.52",38.1075,-78.8625
"642","21VASWCB-1BRUN001.09",38.6574,-78.8707
"643","21VASWCB-5BPCT001.79",36.6733,-76.1
"644","21VASWCB-5ABLW012.28",36.66,-76.9158
"645","21VASWCB-4AFLT002.60",36.6317,-78.1717
"646","21VASWCB-2-JMS345.73",37.7756,-79.7808
"647","21VASWCB-6BLWS004.84",37.0383,-81.9778
"648","21VASWCB-3-THO006.50",38.6281,-78.0633
"649","21VASWCB-6CBMC000.38",36.6108,-82.5494
"650","21VASWCB-5ANTW035.44",36.7681,-77.1656
"651","21VASWCB-4ADAN015.30",36.6939,-78.9007
"652","21VASWCB-8-PLT002.82",38.1586,-77.8614
"653","21VASWCB-2-WNK003.38",37.2201,-77.6264
"654","21VASWCB-6CCRS001.15",36.77,-81.4008
"655","21VASWCB-4ASUT000.89",36.6575,-79.5872
"656","21VASWCB-2-OGL000.23",37.8067,-80.0663
"657","21VASWCB-2-HUS002.24",37.688,-78.3495
"658","21VASWCB-2-CLL001.99",37.7697,-79.5692
"659","21VASWCB-2-RND000.32",37.6289,-78.2286
"660","21VASWCB-2-LIH005.28",37.7036,-78.0167
"661","21VASWCB-2-CHK062.57",37.5953,-77.3825
"662","21VASWCB-6BHAR000.34",36.6456,-83.2436
"663","21VASWCB-1BCKS003.10",38.3731,-78.935
"664","21VASWCB-6BTOW001.32",36.6717,-83.1386
"665","21VASWCB-6BCLN321.13",37.0865,-81.7833
"666","21VASWCB-6ASAT000.26",37.2775,-82.0967
"667","21VASWCB-2-ELS000.08",37.4914,-79.7363
"668","21VASWCB-3-DAK001.18",38.3766,-78.2141
"669","21VASWCB-6CXEE000.72",36.7133,-81.5114
"670","21VASWCB-9-CRK020.79",36.6758,-80.8117
"671","21VASWCB-2-RKF007.28",37.7719,-78.6822
"672","21VASWCB-4ASRE075.69",36.7792,-80.2481
"673","21VASWCB-6BCOL000.12",37.0864,-81.8544
"674","21VASWCB-1AWOL001.26",38.7358,-77.3639
"675","21VASWCB-2-LTB000.01",38.0983,-79.8858
"676","21VASWCB-6BIDN000.69",37.0261,-81.8006
"677","21VASWCB-1AXMJ000.42",38.6375,-77.5055
"678","21VASWCB-4ABWC001.00",36.8856,-78.7139
"679","21VASWCB-2-BFS000.15",37.7376,-79.5716
"680","21VASWCB-6BCLN348.00",37.1297,-81.5364
"681","21VASWCB-8-HCN000.20",38.1088,-78.0495
"682","21VASWCB-1ABEC004.76",39.0374,-77.7228
"683","21VASWCB-6CLAL004.90",36.6225,-81.765
"684","21VASWCB-2-MRY014.78",37.7522,-79.3922
"685","21VASWCB-2-JTH001.52",37.4683,-79.21
"686","21VASWCB-2-HAK001.34",37.9158,-78.7297
"687","21VASWCB-5BWNC001.73",36.6958,-76.0381
"688","21VASWCB-6BCLN264.27",36.9147,-82.2172
"689","21VASWCB-9-CVR003.88",36.9922,-81.0261
"690","21VASWCB-1ADIF010.48",38.9035,-77.3189
"691","21VASWCB-6APNS003.38",37.0908,-82.6303
"692","21VASWCB-9-DDD002.62",36.9194,-80.3456
"693","21VASWCB-4ACLA000.88",37.0178,-79.5069
"694","21VASWCB-2-LIY001.73",37.6625,-77.6483
"695","21VASWCB-9-NEW148.23",36.6464,-80.9778
"696","21VASWCB-2-DRK000.31",37.1624,-76.8489
"697","21VASWCB-1BSSF046.67",38.7014,-78.4922
"698","21VASWCB-7-SBB000.17",37.9128,-75.5917
"699","21VASWCB-2-RFS001.00",37.9039,-78.8489
"700","21VASWCB-4ABAN005.58",36.7456,-78.8419
"701","21VASWCB-6ACNW000.07",37.3507,-82.2091
"702","21VASWCB-1BNTH014.08",38.3447,-78.9167
"703","21VASWCB-9-PBC001.12",36.5828,-81.0958
"704","21VASWCB-2-CRG074.47",37.3344,-80.3312
"705","21VASWCB-5BIND001.15",36.5869,-76.1673
"706","21VASWCB-6CBMC049.05",36.7872,-82.2117
"707","21VASWCB-4ATCC003.71",36.881,-79.6308
"708","21VASWCB-2-BUF002.10",37.6099,-78.9226
"709","21VASWCB-4APGG074.87",36.9533,-80.0253
"710","21VASWCB-1APEP004.26",38.3178,-77.1722
"711","21VASWCB-6BIDI008.73",37.1575,-81.7083
"712","21VASWCB-1BBIG000.48",38.6339,-78.5406
"713","21VASWCB-9-EWL000.06",37.1833,-80.9797
"714","21VASWCB-8-MCR001.64",37.5314,-76.91
"715","21VASWCB-4ASEE003.16",37.3815,-79.6002
"716","21VASWCB-5AFON014.38",36.5606,-77.5358
"717","21VASWCB-6BPOW194.75",36.9308,-82.6567
"718","21VASWCB-4ABYE000.85",36.8525,-79.0575
"719","21VASWCB-2-POL010.11",37.6101,-79.2531
"720","21VASWCB-6BPOW138.91",36.6536,-83.1372
"721","21VASWCB-8-BRK000.06",38.2818,-77.6468
"722","21VASWCB-1APIA001.80",39.311,-77.7186
"723","21VASWCB-1BPLR000.16",38.3467,-78.9253
"724","21VASWCB-2-CRG042.34",37.5358,-80.0344
"725","21VASWCB-6CGRN003.29",36.7383,-82.04
"726","21VASWCB-2-RND004.39",37.6308,-78.2817
"727","21VASWCB-6BPLU002.15",37.1003,-81.5633
"728","21VASWCB-9-MLC002.59",37.0549,-80.4826
"729","21VASWCB-8-SAR089.35",38.0059,-78.1392
"730","21VASWCB-2-BFL011.03",37.2575,-78.4867
"731","21VASWCB-1BCKS001.03",38.3543,-78.9394
"732","21VASWCB-1BJEN002.46",38.2317,-79.1681
"733","21VASWCB-1APAE004.21",38.9966,-77.8623
"734","21VASWCB-8-PMK082.34",37.7678,-77.3322
"735","21VASWCB-2-SAL000.12",37.555,-77.6254
"736","21VASWCB-2-BUN001.64",37.3692,-79.2006
"737","21VASWCB-6BCOP012.73",36.6742,-82.5661
"738","21VASWCB-1BSHN022.63",39.1242,-77.8919
"739","21VASWCB-2-NWD002.27",37.5783,-77.73
"740","21VASWCB-2-CNR001.54",37.4106,-77.0347
"741","21VASWCB-9-CLF000.06",37.2411,-81.1017
"742","21VASWCB-2-FOM003.60",37.4328,-77.3256
"743","21VASWCB-8-FRS001.17",37.4211,-76.7848
"744","21VASWCB-1ATUS000.37",39.0842,-77.5169
"745","21VASWCB-4AROA059.12",36.8278,-78.6872
"746","21VASWCB-1BNFS090.16",38.6214,-78.8019
"747","21VASWCB-3-RAP066.54",38.2797,-78.3411
"748","21VASWCB-5ADKS000.09",36.7779,-76.8449
"749","21VASWCB-6CWLF001.18",36.6333,-81.9925
"750","21VASWCB-6BCRC000.20",36.9389,-82.5942
"751","21VASWCB-9-NEW107.51",36.9364,-80.7461
"752","21VASWCB-1BWSB000.22",39.1327,-77.8879
"753","21VASWCB-2-WOS002.69",37.4683,-77.2089
"754","21VASWCB-2-FAC009.46",37.4436,-77.5221
"755","21VASWCB-8-BEV006.78",37.9917,-77.1528
"756","21VASWCB-5ACKD000.40",36.9961,-77.9844
"757","21VASWCB-3-LIA002.27",38.2908,-77.4098
"758","21VASWCB-4ASRV000.20",36.5894,-79.4203
"759","21VASWCB-9-DEN000.03",36.86,-80.9822
"760","21VASWCB-1APOH005.36",38.7011,-77.21
"761","21VASWCB-2-MRY038.29",37.9047,-79.4189
"762","21VASWCB-1APOR000.40",38.4341,-77.5235
"763","21VASWCB-1ALII003.97",38.8267,-77.5719
"764","21VASWCB-2-TYE020.67",37.7153,-78.9817
"765","21VASWCB-1ADIF005.06",38.9533,-77.2914
"766","21VASWCB-2-IVA000.22",37.4169,-79.1886
"767","21VASWCB-9-MLC005.44",37.0546,-80.4402
"768","21VASWCB-5AOTR001.26",37.0825,-77.0553
"769","21VASWCB-4ANOT001.06",37.3922,-79.4536
"770","21VASWCB-6CWLC000.79",36.6258,-81.7561
"771","21VASWCB-5AMHN052.34",36.6899,-77.5414
"772","21VASWCB-4ADAN181.10",36.6345,-80.4554
"773","21VASWCB-3-CTO010.61",37.7953,-76.4492
"774","21VASWCB-3-RAP037.90",38.3107,-78.0663
"775","21VASWCB-2-RLD000.48",37.6092,-78.2117
"776","21VASWCB-2-HAT000.14",37.7506,-78.9778
"777","21VASWCB-2-BEK000.10",37.4472,-79.0114
"778","21VASWCB-2-JMS110.44",37.5325,-77.4353
"779","21VASWCB-5ACYS001.92",36.7697,-76.9647
"780","21VASWCB-8-LTL002.69",37.8256,-77.4581
"781","21VASWCB-6CLOC000.14",36.9319,-81.6267
"782","21VASWCB-1BNFS073.75",38.7208,-78.6553
"783","21VASWCB-2-PGN010.07",37.0245,-76.6719
"784","21VASWCB-6CHTO000.24",36.7728,-81.7303
"785","21VASWCB-2-BOR001.73",37.5567,-77.6758
"786","21VASWCB-9-RDC009.00",36.9391,-80.8869
"787","21VASWCB-2-CWP002.58",37.7919,-79.7594
"788","21VASWCB-4AROA199.20",37.2547,-79.8706
"789","21VASWCB-2-MRY005.39",37.6806,-79.4156
"790","21VASWCB-2-MCM018.92",38.0014,-78.7281
"791","21VASWCB-4APGG030.62",36.9344,-79.7178
"792","21VASWCB-9-BCK015.98",37.1334,-80.758
"793","21VASWCB-4ASCR000.64",36.5964,-79.4214
"794","21VASWCB-2-WET004.96",37.2558,-77.9817
"795","21VASWCB-3-MUR001.19",38.005,-76.7886
"796","21VASWCB-1BSSF009.58",38.8789,-78.2653
"797","21VASWCB-3-WAE000.72",38.2198,-77.3
"798","21VASWCB-5ALZT001.39",37.1355,-78.0997
"799","21VASWCB-6BCAL000.03",36.9061,-82.7814
"800","21VASWCB-9-BCK000.74",37.2027,-80.6114
"801","21VASWCB-4ACAR001.70",36.7386,-78.6544
"802","21VASWCB-4ADFF002.02",36.7539,-78.7078
"803","21VASWCB-5AMHN102.61",36.7869,-78.1175
"804","21VASWCB-6BIDI001.49",37.0908,-81.7419
"805","21VASWCB-4ALLE005.22",37.0608,-79.9414
"806","21VASWCB-4ASMI003.58",36.5408,-78.1953
"807","21VASWCB-2-BLD000.22",37.6789,-79.4267
"808","21VASWCB-5ARSE001.22",36.7613,-77.846
"809","21VASWCB-9-WLK004.34",37.2967,-80.7067
"810","21VASWCB-2-TLR000.05",37.9368,-78.8208
"811","21VASWCB-6CBYS000.23",36.7389,-81.7983
"812","21VASWCB-8-XDX000.38",37.6969,-77.2014
"813","21VASWCB-9-NEW187.46",36.585,-81.3139
"814","21VASWCB-3-JOR000.50",38.7625,-78.0345
"815","21VASWCB-2BJMS181.54",37.7339,-78.3812
"816","21VASWCB-5ACPH006.00",37.0139,-77.046
"817","21VASWCB-4AGIL023.22",37.1472,-79.88
"818","21VASWCB-1BLNV006.49",38.5492,-78.8408
"819","21VASWCB-6CFIF006.16",36.6814,-81.9331
"820","21VASWCB-2-CHK070.14",37.6764,-77.441
"821","21VASWCB-1BSMK004.84",38.6027,-78.9323
"822","21VASWCB-2-CRG001.20",37.6489,-79.8314
"823","21VASWCB-4ABIR011.55",36.7031,-79.2178
"824","21VASWCB-1BCST016.48",38.0956,-79.0317
"825","21VASWCB-1ABEM000.60",39.0397,-77.4497
"826","21VASWCB-1ABUL025.94",38.8894,-77.5706
"827","21VASWCB-5AGMN003.19",36.8978,-77.0736
"828","21VASWCB-3-ALC002.74",38.4578,-77.6003
"829","21VASWCB-3-WIL004.00",38.3252,-77.7262
"830","21VASWCB-7-CMS002.00",37.8992,-76.4681
"831","21VASWCB-3-TOT009.95",37.9133,-76.6581
"832","21VASWCB-6BTMP003.58",36.9914,-82.0578
"833","21VASWCB-9-LRY000.28",37.3193,-80.6407
"834","21VASWCB-3-JOA000.80",38.4678,-77.9011
"835","21VASWCB-5ABLW075.43",37.0679,-77.0694
"836","21VASWCB-1BMDW000.18",38.1911,-78.9325
"837","21VASWCB-3-NIC000.38",37.6568,-76.6574
"838","21VASWCB-4AELT000.86",37.1189,-80.2764
"839","21VASWCB-5BXAM000.60",36.5742,-76.2022
"840","21VASWCB-4AGSH001.28",37.3081,-80.0485
"841","21VASWCB-9-LFX000.06",36.6203,-81.3114
"842","21VASWCB-7-FOX002.49",37.4084,-76.5201
"843","21VASWCB-8-NST003.46",38.0433,-77.6933
"844","21VASWCB-2-SHW000.04",38.2885,-79.4576
"845","21VASWCB-4ATRO001.16",36.5653,-79.5839
"846","21VASWCB-6BPOW165.78",36.7661,-82.9208
"847","21VASWCB-6CFIF000.96",36.6473,-81.9619
"848","21VASWCB-9-CST016.82",36.6389,-80.9058
"849","21VASWCB-1BCST000.13",38.1922,-78.935
"850","21VASWCB-5ASMR007.48",36.8505,-78.3521
"851","21VASWCB-4ABDA003.63",37.225,-79.7506
"852","21VASWCB-1BMTR000.93",38.4994,-78.7395
"853","21VASWCB-2-CLR004.04",37.2025,-77.9711
"854","21VASWCB-3-HUE000.20",38.5222,-78.1717
"855","21VASWCB-2-WDY003.04",37.1722,-78.0097
"856","21VASWCB-9-CRK015.69",36.7136,-80.8336
"857","21VASWCB-9-RIC049.29",36.7028,-80.5575
"858","21VASWCB-2-HRE000.44",37.3442,-78.4908
"859","21VASWCB-2-BRT000.94",37.9669,-79.5178
"860","21VASWCB-9-DDD001.00",36.9283,-80.3314
"861","21VASWCB-2-WPK003.23",37.3306,-77.7275
"862","21VASWCB-8-TRY010.80",38.2367,-77.8778
"863","21VASWCB-2-JKS022.78",37.7783,-79.9911
"864","21VASWCB-9-WLK033.90",37.1628,-80.8597
"865","21VASWCB-2BRKR012.86",37.7253,-78.9088
"866","21VASWCB-2-CGB001.80",37.8933,-79.365
"867","21VASWCB-2-VNS000.31",37.3517,-78.5603
"868","21VASWCB-1APAU001.17",38.7517,-77.0586
"869","21VASWCB-1BBON001.46",38.4253,-78.6432
"870","21VASWCB-1BLOM001.45",38.6217,-78.7547
"871","21VASWCB-9-MDR000.34",37.0077,-80.163
"872","21VASWCB-8-XJF000.27",38.0688,-77.72
"873","21VASWCB-2-DCR007.93",37.5661,-78.0219
"874","21VASWCB-9-CPL018.47",36.8156,-81.1403
"875","21VASWCB-6BLRF000.03",37.12,-81.7125
"876","21VASWCB-9-LLK005.25",36.7436,-80.5536
"877","21VASWCB-2-NTH001.65",37.5633,-78.5706
"878","21VASWCB-5BNTW012.86",36.5717,-76.2092
"879","21VASWCB-6BCLN315.11",37.0904,-81.8416
"880","21VASWCB-5AFON027.33",36.6553,-77.5911
"881","21VASWCB-8-NTH001.02",37.9451,-77.9587
"882","21VASWCB-2-CHK042.22",37.4698,-77.138
"883","21VASWCB-2BPRS001.90",37.7908,-79.1456
"884","21VASWCB-1BMDL022.09",38.2097,-78.979
"885","21VASWCB-2-APP019.34",37.2197,-77.524
"886","21VASWCB-1BSHN032.65",39.0792,-77.9867
"887","21VASWCB-5ACHP002.03",36.5891,-76.8186
"888","21VASWCB-9-LTL001.22",37.1269,-81.3772
"889","21VASWCB-6BBUL000.06",36.8914,-82.3769
"890","21VASWCB-1ALIL009.92",38.6293,-77.7636
"891","21VASWCB-1BDFK000.76",38.5339,-78.7622
"892","21VASWCB-4ASCE000.26",37.1061,-79.3064
"893","21VASWCB-6BPWL010.36",36.7978,-82.9931
"894","21VASWCB-6CBLU000.15",36.6514,-82.4142
"895","21VASWCB-4AROA202.20",37.2644,-79.9153
"896","21VASWCB-1BSTH002.14",38.2839,-78.8344
"897","21VASWCB-1AGOO022.44",39.0133,-77.7003
"898","21VASWCB-2-APP016.38",37.2253,-77.4764
"899","21VASWCB-3-MAH000.19",38.4749,-77.7724
"900","21VASWCB-6BBCD009.83",36.8961,-82.0206
"901","21VASWCB-4AMES004.78",36.6536,-78.225
"902","21VASWCB-4ABWR061.20",37.0247,-80.0233
"903","21VASWCB-4ALRV013.53",37.2181,-78.8339
"904","21VASWCB-1AQUA004.46",38.5655,-77.3292
"905","21VASWCB-9-NEW127.49",36.8356,-80.9519
"906","21VASWCB-2-BID002.11",37.9542,-78.4042
"907","21VASWCB-9-WFC000.20",37.3285,-80.816
"908","21VASWCB-4ASNA015.30",36.7633,-79.1975
"909","21VASWCB-8-MDQ001.37",37.6178,-77.1381
"910","21VASWCB-2-CRG062.29",37.4078,-80.1775
"911","21VASWCB-2-LMC000.40",37.5161,-79.7097
"912","21VASWCB-4AGOS000.71",37.0975,-80.2147
"913","21VASWCB-5AMAR001.65",36.5727,-76.8563
"914","21VASWCB-4ASCB000.16",37.3928,-79.555
"915","21VASWCB-2-IVC008.09",38.0647,-78.5683
"916","21VASWCB-8-HSN002.12",37.6119,-77.0342
"917","21VASWCB-9-NEW063.06",37.2057,-80.6058
"918","21VASWCB-1BCRB000.18",38.769,-78.9431
"919","21VASWCB-6CNFH008.78",36.6089,-82.5674
"920","21VASWCB-1BNFS098.22",38.6623,-78.9235
"921","21VASWCB-6CSFH075.61",36.6439,-81.8586
"922","21VASWCB-2-ARS000.11",37.3639,-78.7475
"923","21VASWCB-1BCST021.76",38.0561,-79.0717
"924","21VASWCB-1ATRI001.50",38.8606,-77.1661
"925","21VASWCB-4AHYC016.70",36.5878,-78.8986
"926","21VASWCB-2-WKS001.03",37.9381,-79.3828
"927","21VASWCB-3-MTR003.51",38.3534,-77.8938
"928","21VASWCB-1ABEA000.77",38.06,-76.6908
"929","21VASWCB-3-RUS007.41",38.7272,-78.1697
"930","21VASWCB-6BPLL000.27",36.8594,-82.7861
"931","21VASWCB-2-MWC000.60",38.045,-78.4631
"932","21VASWCB-6BNFC018.68",36.695,-82.8239
"933","21VASWCB-6BHES000.05",37.0581,-81.9292
"934","21VASWCB-2-JTH006.53",37.4683,-79.2631
"935","21VASWCB-6CPSM000.04",36.5972,-82.6019
"936","21VASWCB-9-RDC049.82",36.9806,-81.2939
"937","21VASWCB-2-MIN002.25",37.6703,-79.0933
"938","21VASWCB-6CDOW000.02",36.6492,-82.4433
"939","21VASWCB-9-EKC010.47",36.7086,-81.1219
"940","21VASWCB-6BCOP023.91",36.7178,-82.4947
"941","21VASWCB-5AWAQ020.52",36.925,-77.9844
